Restaurant_Name,City,Address,Locality,Locality Verbose,lon,lat,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
Urban Punjab,New Delhi,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3029072,28.6480355,750,Indian Rupees(Rs.),Yes,No,No,No,2,3,Yellow,Good,132
Madras Coffee House,Gurgaon,"Unit 7, SEZ Block 4 Aminity, Unitech Infospace, Sector 21, Gurgaon","Unitech Infospace, Sector 21, Gurgaon","Unitech Infospace, Sector 21, Gurgaon, Gurgaon",77.0720511,28.510368699999997,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
Six Degrees,Vizag,"1-83-29, Opposite Pollock Lotus School, MVP Double Road, Sector 5, MVP Colony, Vizag",MVP Colony,"MVP Colony, Vizag",83.304558,17.726709,600,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,75
China Pan,New Delhi,"16 A, Ward 1, LIC Building, Mehrauli, New Delhi",Mehrauli,"Mehrauli, New Delhi",77.190347,28.5265467,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Bite & More,New Delhi,"9/10, Shop 2, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.1743426,28.6428518,350,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,24
Sbarro,New Delhi,"N-4, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.21972290000001,28.630353999999997,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,1311
Domino's Pizza,New Delhi,"Ground Floor, E-23, Netaji Subhash Marg, Opposite Golcha Cinema, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.24021409999999,28.644055600000005,700,Indian Rupees(Rs.),No,No,No,No,2,2,Red,Poor,32
Moti Sweets,New Delhi,"C-5, Main Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",77.2115266,28.5363955,100,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,114
Bistro 57,New Delhi,"G-9, P.P. Towers, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",0.0,0.0,500,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,20
Punjabi Tadka,New Delhi,"WZ-A1, Main Road, Opposite Pillor 659, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.06273859999999,28.623642600000004,500,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,11
La Pino'z Pizza,Gurgaon,"94-D, Opposite Vatika Towers, Sector-53, Main Golf Course Road, Gurgaon",Golf Course Road,"Golf Course Road, Gurgaon",77.10288294,28.43849033,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,259
Little China,Noida,"Near Metlife, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.40282009999999,28.499644899999996,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Saffron Mantra,Secunderabad,"The Purple Leaf Hotel, Karkhana, Secunderabad",Karkhana,"Karkhana, Secunderabad",78.5003662,17.458998100000002,850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4,Green,Very Good,494
Puran Chand Ambala Wale Di Hatti,New Delhi,"Shop 8, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1780375,28.6924751,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,34
Grand Hotel Restaurant,Kochi,"Grand Hotel, MG Road, Kochi","Grand Hotel, MG Road","Grand Hotel, MG Road, Kochi",76.28544722,9.970716667,1000,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,394
Healthy Food Station,New Delhi,"Model Town 2, New Delhi",Model Town 2,"Model Town 2, New Delhi",77.1916048,28.708282500000003,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,25
Kanwarji's,New Delhi,"G-1, Sagar Chamber, Saini Enclave, Karkardooma, New Delhi",Karkardooma,"Karkardooma, New Delhi",77.3051329,28.6509065,400,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,40
Giapo,Auckland,"12 Gore Street, Auckland CBD, Auckland",Britomart,"Britomart, Auckland",174.768851,-36.845553,20,NewZealand($),No,No,No,No,1,4,Dark Green,Excellent,617
Tapri The Chai Books Cafe,Nagpur,"75, Abhyankar Nagar, Near Bajaj Nagar, Nagpur",Bajaj Nagar,"Bajaj Nagar, Nagpur",0.0,0.0,250,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,26
Navab's,Noida,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",0.0,0.0,900,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Urban Patty House,New Delhi,"Shop 13, DDA Market, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.2050359,28.6944781,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
The Midnight Heroes,New Delhi,"R K Puram, New Delhi",R K Puram,"R K Puram, New Delhi",77.17563100000001,28.567460999999998,950,Indian Rupees(Rs.),No,Yes,Yes,No,2,3,Yellow,Good,447
Domino's Pizza,Noida,"Shop G-2, Ground Floor, Commercial Complex, RG Residency, Plot GH-2, Opposite Prateek Laurel, Sector 120, Near, Sector 72, Noida",Sector 72,"Sector 72, Noida",77.3986498,28.5880007,700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
Adi's Restaurant,New Delhi,"B 80, Near ABD Chowk, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.3071359,28.590812699999997,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
B. Matthew's Eatery,Savannah,"325 E Bay St, Savannah, GA 31401",Savannah,"Savannah, Savannah",-81.0875,32.0798,25,Dollar($),No,No,No,No,2,4,Green,Very Good,683
Maamouchee @ My Way,Noida,"5th Floor, Centre Stage Mall, Sector 18, Noida","Centre Stage Mall, Sector 18","Centre Stage Mall, Sector 18, Noida",77.32309598,28.56822692,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,278
Paragon,Kochi,"F 82-83, Level 1, LuLu Mall, NH-17, Entrance Road, Edapally Junction, Edappally, Kochi","LuLu Mall, Edappally","LuLu Mall, Edappally, Kochi",76.30825833,10.02736389,900,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,722
3 Wise Monkeys,Jakarta,"Jl. Suryo No. 26, Senopati, Jakarta",Senopati,"Senopati, Jakarta",106.8134001,-6.235241091000001,450000,Indonesian Rupiah(IDR),No,No,No,No,3,4,Green,Very Good,395
Bikanervala,New Delhi,"382, Kucha Ghasi Ram, Fatehpuri, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",77.2244176,28.6566711,550,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,42
Choco Kraft,New Delhi,"C-107, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.23900907,28.57783516,300,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,2
Gelato Vinto,Noida,"The Great India Place Mall, Sector 38 A, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3259363,28.567747600000004,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,32
Malabar Style Kitchen,New Delhi,"K-311, Gali No. 4, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1249279,28.542901300000004,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Club Cubana,Goa,"82, Sim Waddo, Arpora Hill, Anjuna, Goa",Anjuna,"Anjuna, Goa",73.76688333,15.57482778,2000,Indian Rupees(Rs.),No,No,No,No,4,4,Green,Very Good,646
Tea Villa Cafe,Mumbai,"Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Vile Parle East,"Vile Parle East, Mumbai",72.846749,19.103248999999998,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,1515
Chor Bizarre,New Delhi,"Bikaner House, Pandara Road Market, New Delhi",Pandara Road Market,"Pandara Road Market, New Delhi",77.2305318,28.6081696,1600,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,64
The Clay Oven,New Delhi,"D-1, Hotel Park Residency, Green Park, New Delhi",Green Park,"Green Park, New Delhi",77.2049011,28.5574266,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,181
TcozY,Faridabad,"Hotel Saffron Kiran, 12/6, Adjacent to Badarpur Toll, NH-2, Sector 35, Faridabad","Hotel Saffron Kiran, Faridabad","Hotel Saffron Kiran, Faridabad, Faridabad",77.3066401,28.4722089,1500,Indian Rupees(Rs.),No,No,No,No,3,0,White,Not rated,0
Aangan Horizon,Bhubaneshwar,"Above Patia Pantaloons, Nandankanan Road, Patia, Bhubaneshwar",Patia,"Patia, Bhubaneshwar",85.82289287,20.34347604,900,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,90
Hash Stix,Faridabad,"Shop 160, Sector 15, Faridabad",Sector 15,"Sector 15, Faridabad",77.32343964,28.39483205,250,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,25
Buena Tierra,New Delhi,"Shop 4, CSC Market, A Block, New Friends Colony, New Delhi",New Friends Colony,"New Friends Colony, New Delhi",0.0,0.0,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Subway,Noida,"Plot 20/21, Unit 3, Amenity Block, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",0.0,0.0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Villa Gargano,Albany,"1604 N Slappey Blvd, Albany, GA 31701",Albany,"Albany, Albany",-84.1757,31.5985,10,Dollar($),No,No,No,No,1,3,Yellow,Good,117
Smily Cakes,New Delhi,"B-75, West Vinod Nagar, Pandav Nagar, New Delhi",Pandav Nagar,"Pandav Nagar, New Delhi",77.29241386,28.62235249,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
RiverDine Restaurant & Bar,Nashik,"Opposite Asaram Bapu Ashram Bridge, Near Nandawan Lawns, Savarkar Nagar Extension, Off Gangapur Road, College Road, Nashik",College Road,"College Road, Nashik",0.0,0.0,500,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,166
CHA! WA!!,New Delhi,"111, Chaudhary Hukum Chand Marg, Humayuour, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",0.0,0.0,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
D Food,New Delhi,"C-306, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",0.0,0.0,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Hangout - A House Of Kathis,New Delhi,"G-2, Ashish Complex, Surajmal Vihar Market, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.3065483,28.659478200000002,250,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,103
Burmese Kitchen Plus,Gurgaon,"DLF Phase 1, Gurgaon",DLF Phase 1,"DLF Phase 1, Gurgaon",77.1002873,28.477855199999997,800,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,65
Free Spirit,Lucknow,"Indira Gandhi Pratishthan-Kathauta Chauraha road, Near Shaheed Path Flyover, Vishesh Khand 2, Gomti Nagar, Lucknow",Gomti Nagar,"Gomti Nagar, Lucknow",81.01515904,26.86744546,450,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,106
Tamba,Abu Dhabi,"6th Floor, World Trade Centre Mall, Al Markaziya, Abu Dhabi","World Trade Center Mall, Al Markaziya","World Trade Center Mall, Al Markaziya, Abu Dhabi",54.358146999999995,24.488160999999998,500,Emirati Diram(AED),Yes,No,No,No,4,4,Dark Green,Excellent,201
Prakash Sweets,New Delhi,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.29230840000001,28.689507,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Aap Ki Khatir,New Delhi,"G-1, LSC, Derawala Nagar, Near Pentamed Hospital, Gujranwala Town, New Delhi",Gujranwala Town,"Gujranwala Town, New Delhi",77.1918129,28.698855699999996,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Amici Cafe,New Delhi,"47, Middle Lane, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2272679,28.6008757,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,863
Kwality wall's swirl's,Gurgaon,"Unitech Infospace, Sector 22, Gurgaon",Sector 22,"Sector 22, Gurgaon",77.07385090000001,28.5101456,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
The Coffee Bond,New Delhi,"Shop 4, Uday Park Shopping Complex, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.21807376,28.56028103,700,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,73
Tughlaq,Gurgaon,"Shop 217, 2nd Floor, Cross Point Mall, DLF Phase 4, Gurgaon","Cross Point Mall, DLF Phase 4","Cross Point Mall, DLF Phase 4, Gurgaon",77.08390966,28.46844136,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3,Yellow,Good,351
Mr. & Mrs. Idly,Gurgaon,"165/6, Shining Sun Tower, Furniture Market Near Government Girls School, Jacobpura, New Railway Road, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",0.0,0.0,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
Shama Chicken Corner,Gurgaon,"Shop 1, Fazilpur Chowk, Near Omaxe City, Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",77.042099,28.4120086,500,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,35
Green Chilli,New Delhi,"Gurudwara Road, Mahavir Enclave, Palam, New Delhi",Palam,"Palam, New Delhi",77.08191049999999,28.6003471,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Mafia 2.0,New Delhi,"Shop 1, 1st Floor, Shanti Store Market, Club Road, West Punjabi Bagh, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",77.1255647,28.6661817,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Orange,Average,198
Cake'ry,New Delhi,"B-125 Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",0.0,0.0,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Braseiro da Gï¿½ï¿½vea,Rio de Janeiro,"Praï¿½_a Santos Dumont, 116, Gï¿½ï¿½vea, Rio de Janeiro",Gï¿½ï¿½vea,"Gï¿½ï¿½vea, Rio de Janeiro",-43.227042,-22.973507,100,Brazilian Real(R$),No,No,No,No,4,4,Dark Green,Excellent,40
Canteeno,New Delhi,"D-61, Gali 3, Opposite Pillar 31, VIkas Marg, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.278285,28.631552799999998,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,7
Chinese Hut,New Delhi,"C-222, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.24129397,28.57850528,450,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,56
Shakti Food & Restaurant,Noida,"Babu Ram Market, Main Dadri Road, Opposite Great India Place Mall, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.3281989,28.5693451,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Biryani Blues,Noida,"Food Court, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.3536634,28.574308600000002,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,18
Daikichi,Gurgaon,"UGF-02, JMD Regent Arcade Mall, MG Road, Gurgaon","JMD Regent Arcade Mall, MG Road","JMD Regent Arcade Mall, MG Road, Gurgaon",77.08868790000001,28.479789299999997,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3,Yellow,Good,70
Barbeque Nation,New Delhi,"Ginger Hotel, DDA Community Center, Opposite Eastend Club, Vivek Vihar, New Delhi","Ginger Hotel, Vivek Vihar","Ginger Hotel, Vivek Vihar, New Delhi",77.303949,28.665829,1600,Indian Rupees(Rs.),No,No,No,No,3,4,Green,Very Good,756
Cafe Coffee Day,Gurgaon,"Infotech Center, Old Delhi Gurgaon Road, IDPL Township, Sector 22A, Udyog Vihar, Gurgaon",Udyog Vihar,"Udyog Vihar, Gurgaon",0.0,0.0,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Laxmi Corner,New Delhi,"Outside Tamil Sangam Building, R K Puram, New Delhi",R K Puram,"R K Puram, New Delhi",77.1779027,28.5644842,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
Shige Japanese Cuisine,Boise,"100 N 8th St, Boise, ID 83702",Boise,"Boise, Boise",-116.2031,43.6156,25,Dollar($),No,No,No,No,2,4,Green,Very Good,393
Pakwan,New Delhi,"Shalimar Hotel, A-160, Road 4, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12881389,28.54953611,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
Chennai Express Greens,New Delhi,"U-135, Near Laxmi Nagar Metro Station, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2773871,28.630667600000002,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Hira Lal Sweets,New Delhi,"C1/167, Yamuna Vihar, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2732231,28.7009935,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Boheme Cafe Bar,New Delhi,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.1872922,28.645890299999998,1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Orange,Average,142
Riyaz Biryani Corner,Noida,"29, Block X, 1A, Sector 12 Market, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3381282,28.597364399999996,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Mughal Mahal,New Delhi,"7, Sethi Bhawan, Rajendra Place, New Delhi",Rajendra Place,"Rajendra Place, New Delhi",77.1766213,28.644294,1100,Indian Rupees(Rs.),No,Yes,No,No,3,3,Orange,Average,221
Bodega,Birmingham,"12 Bennetts Hill, City Centre, Birmingham B2 5RS",City Centre,"City Centre, Birmingham",-1.900375,52.479690000000005,40,Pounds(ï¿½ï¿½),No,No,No,No,3,4,Dark Green,Excellent,100
Grill King,Noida,"Shop 2, Pavilion Arcade, Jaypee Wish Town. Sector 128, Near, Sector 132, Noida",Sector 132,"Sector 132, Noida",0.0,0.0,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
China Fare,New Delhi,"27-A, Khan Market, New Delhi",Khan Market,"Khan Market, New Delhi",77.2276954,28.5999935,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,243
Burgzz Bee,Gurgaon,"GF-179, Vyapar Kendra, Phase 1, Sushant Lok, Gurgaon","Vyapar Kendra, Sushant Lok","Vyapar Kendra, Sushant Lok, Gurgaon",77.0840568,28.4599348,250,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,60
Costa Coffee,New Delhi,"C-15, DDA, Commercial Complex, SDA, New Delhi",SDA,"SDA, New Delhi",77.1968785,28.546624600000005,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,53
Shahi Muradabadi & Hyderabadi,New Delhi,"206, A/3, Jeevan Nagar, Tikona Park, Sunlight Colony, Jangpura, New Delhi",Jangpura,"Jangpura, New Delhi",77.2622917,28.577139799999998,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Wildfire - Crowne Plaza,Gurgaon,"Crowne Plaza, National Highway 8, Sector 29, Gurgaon","Crowne Plaza, Sector 29","Crowne Plaza, Sector 29, Gurgaon",77.0599093,28.4684152,5000,Indian Rupees(Rs.),Yes,No,No,No,4,3,Yellow,Good,131
Shamji Sweets,Gurgaon,"289/2, Old Delhi Road, Near Telephone Exchange, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",77.0394496,28.470213300000005,600,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,26
Captain Bill$ Deliverz,Gurgaon,"Sohna Road, Gurgaon",Sohna Road,"Sohna Road, Gurgaon",77.089166,28.433455,1000,Indian Rupees(Rs.),No,Yes,Yes,No,3,2,Orange,Average,65
Marine Drivve - Club & Courtyard,New Delhi,"A-2, Vishal Enclave, Opposite Metro Pillar 412, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",0.0,0.0,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3,Yellow,Good,52
The Kitchin,Edinburgh,"78 Commercial Street, Leith, Edinburgh EH6 6LX",Leith,"Leith, Edinburgh",-3.172778,55.976980000000005,90,Pounds(ï¿½ï¿½),No,No,No,No,4,4,Green,Very Good,275
Giani,New Delhi,"Near 15-16, Main Road, Block G, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",77.25814799999999,28.540129999999998,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,17
FNV,New Delhi,"C-118, Lajpat Nagar 1, New Delhi",Lajpat Nagar 1,"Lajpat Nagar 1, New Delhi",77.23922364,28.57852765,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
Grand Eatery,Noida,"B Block Market, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3707194,28.619195299999998,600,Indian Rupees(Rs.),No,Yes,No,No,2,2,Red,Poor,49
Gastronomica Kitchen & Bar,New Delhi,"2nd Floor, M-55, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",77.2350818,28.550350800000004,1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,826
Aditya Da Vaishno Dhaba,New Delhi,"Arjun Park, Near Metro Pillar 58, Najafgarh, New Delhi",Najafgarh,"Najafgarh, New Delhi",77.012198,28.618063899999996,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Public Cafe,Noida,"2, Shopping Planet, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.373221,28.5556159,450,Indian Rupees(Rs.),No,Yes,No,No,1,2,Red,Poor,7
Gulfam Kashmiri Wazwan,New Delhi,"3, Building 5, Basti, Hazrat Nizamuddin, Nizamuddin, New Delhi",Nizamuddin,"Nizamuddin, New Delhi",77.24406259999999,28.591092699999997,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,38
The Creamery,Cape Town,"Newlands Quarter, Dean Street, Newlands, Cape Town",Newlands,"Newlands, Cape Town",18.46195,-33.970286,110,Rand(R),No,No,No,No,2,4,Dark Green,Excellent,328
Jugnu Gaming Zone and Cafe,New Delhi,"39, Opposite Bharat Petrol Pump, Near Yamuna Sports Complex, Anand Vihar, New Delhi",Anand Vihar,"Anand Vihar, New Delhi",77.31032330000001,28.6578549,600,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,4
Cafe Coffee Day,Noida,"Ground Floor, OPD Block, Fortis Hospital, B-22, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37239459999999,28.618099,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Moksha,New Delhi,"8, Community Center, New Friends Colony, New Delhi","Community Centre, New Friends Colony","Community Centre, New Friends Colony, New Delhi",77.26906691,28.56231173,1400,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,110
Burma Burma,Gurgaon,"Ground Floor, Shop 6, Building 8, Tower C, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City","Cyber Hub, DLF Cyber City, Gurgaon",77.0887329,28.4946295,1500,Indian Rupees(Rs.),Yes,No,No,No,3,4,Dark Green,Excellent,563
Papa Buns,New Delhi,"1st Floor, B, Hudson Lane, Delhi University-GTB Nagar, New Delhi",Delhi University-GTB Nagar,"Delhi University-GTB Nagar, New Delhi",77.2039851,28.694377600000003,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
The Chinese Hut,New Delhi,"M-134, Jagat Ram Park, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",77.2759194,28.6351409,350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
Chocopur,Noida,"Near HDFC ATM, Sector 49, Noida",Sector 49,"Sector 49, Noida",77.3719832,28.5573976,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,11
Sona Pure Veg Paradise,New Delhi,"Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place","Epicuria Food Mall, Nehru Place, New Delhi",77.25142640000001,28.551455999999998,500,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,158
Chor Bizarre - Hotel Broadway,New Delhi,"Hotel Broadway, 4/15/A, Daryaganj, New Delhi","Hotel Broadway, Daryaganj","Hotel Broadway, Daryaganj, New Delhi",77.23786590000002,28.6410435,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3,Yellow,Good,295
