Restaurant_Name,City,Address,Locality,Locality Verbose,lon,lat,cost_for_two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price_Range,Rating,Rating color,Review,Votes
Ama Rabsel House,New Delhi,"House 47, Majnu Ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.22825590000001,28.7030113,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,8
The Yellow Chilli,Amritsar,"108, GRD Towers, District Shopping Center, Ranjit Avenue, Amritsar",Ranjit Avenue,"Ranjit Avenue, Amritsar",74.86276111,31.65558889,1200,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,98
Re-Cess,Gainesville,"118 Bradford St NE, Gainesville, GA 30501",Gainesville,"Gainesville, Gainesville",-83.82686,34.300332,25,Dollar($),No,No,No,No,2,4,Green,Very Good,319
Green Bhojanalya,New Delhi,"WZ 62F/3, Possangi Pur Market, Near A 4, C Block, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0821521,28.6237445,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Orange,Average,96
Skye - Hotel Unique,Sï¿½ï¿½o Paulo,"Hotel Unique, Avenida Brigadeiro Luï¿½_s Antï¿½ï¿½nio, 4700, Jardim Paulista, Sï¿½ï¿½o Paulo","Hotel Unique, Jardim Paulista","Hotel Unique, Jardim Paulista, Sï¿½ï¿½o Paulo",-46.666851,-23.581688,300,Brazilian Real(R$),No,No,No,No,4,4,Dark Green,Excellent,59
Mitra Da Dhaba,New Delhi,"DDA, Convenient Shopping Centre 1, Pocket C1, Sector C, Kondli Gharoli, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33697540000001,28.613495899999997,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
World In A Box,Gurgaon,"DLF Phase 4, Gurgaon",DLF Phase 4,"DLF Phase 4, Gurgaon",77.09660079999999,28.483418100000005,750,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,461
Zaffran Dining Experience,Doha,"Al Emadi Financial Square, C Ring Road, Al Hilal, Doha","Al Emadi Financial Square, Al Hilal","Al Emadi Financial Square, Al Hilal, Doha",51.527455700000004,25.2625016,300,Qatari Rial(QR),No,No,No,No,4,4,Dark Green,Excellent,348
Captain Grub,New Delhi,"Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1710434,28.519475800000002,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3,Yellow,Good,619
Agni - The Park,New Delhi,"The Park, 15, Parliament Street, Connaught Place, New Delhi","The Park, Connaught Place","The Park, Connaught Place, New Delhi",77.21734352,28.62098574,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3,Orange,Average,199
Best Chicken Corner,New Delhi,"Main Rohtak Road, Near Sutan Puri More, Opposite Metro Pillar 373, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.0688571,28.6823752,650,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Himcream,New Delhi,"13/56, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",77.2749795,28.65092671,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,17
Bubby Fish & Chicken Corner,Amritsar,"Near Crystal Chowk, Cooper Road, INA Colony, Amritsar",INA Colony,"INA Colony, Amritsar",74.875828,31.635671000000002,300,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,91
Lahori Restaurant,Noida,"B-1/28, Central Market, Above Archies, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.361983,28.5705071,800,Indian Rupees(Rs.),Yes,No,No,No,2,2,Orange,Average,206
Tod-Bistro Cafe,Noida,"G-10, Parshavnath Bibhav Plaza, Alpha 1, Commercial Belt, Greater Noida, Noida",Greater Noida,"Greater Noida, Noida",77.51343409999998,28.4725411,300,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,1
Shawarma Wala,New Delhi,"Tilak Nagar, New Delhi",Tilak Nagar,"Tilak Nagar, New Delhi",77.0954687,28.637003600000003,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Lots of Food,New Delhi,"12/124 Geeta Colony, Geeta Colony, New Delhi",Geeta Colony,"Geeta Colony, New Delhi",0.0,0.0,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Lumbini Food Point,Noida,"Near Sharma Clinic, C Block, Sector 19, Noida",Sector 19,"Sector 19, Noida",77.3283593,28.581603899999998,350,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,18
Chennai Express,New Delhi,"H Block, Vikas Marg, New Delhi",Vikas Marg,"Vikas Marg, New Delhi",77.27768979999999,28.6307187,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Amritsari Naan,New Delhi,"QU-1, Pitampura, New Delhi",Pitampura,"Pitampura, New Delhi",77.141747,28.712165000000002,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Green Leaf,Gurgaon,"The Habitare Hotel, 21/1, MG Road, Sector 14, Gurgaon","The Habitare Hotel, Sector 14","The Habitare Hotel, Sector 14, Gurgaon",77.0395696,28.4664035,800,Indian Rupees(Rs.),Yes,No,No,No,2,3,Orange,Average,6
Wild Chef House,Noida,"Urbtech Matrix, Opposite JP Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3730864,28.5151994,500,Indian Rupees(Rs.),No,Yes,No,No,2,0,White,Not rated,3
Mitra Da Dhaba,New Delhi,"J-424, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",77.17885849999999,28.638935600000003,350,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,55
Fiery Grills,New Delhi,"306, D Mall, Netaji Subhash Place, New Delhi","D Mall, Netaji Subhash Place","D Mall, Netaji Subhash Place, New Delhi",77.1527715,28.6927868,1000,Indian Rupees(Rs.),Yes,No,No,No,3,3,Orange,Average,165
Barista,New Delhi,"17A, Friends Colony, New Delhi",Friends Colony,"Friends Colony, New Delhi",77.268165,28.570351000000002,650,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,15
Murliwala Bakers,New Delhi,"Shop 1, DDA Market, Defence Enclave, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",77.2907846,28.640915999999997,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Dolce Gelato,New Delhi,"Level 2, Food Capital, Worldmark 1, Aerocity, New Delhi","Worldmark 1, Aerocity","Worldmark 1, Aerocity, New Delhi",77.12165984,28.55052862,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Not Just Dilli,Noida,"Food Court, Logix City Centre, Sector 32, Near Sector 33, Noida",Sector 33,"Sector 33, Noida",77.3536634,28.574308600000002,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,15
Shudh Vaishno Bhojanalaya,New Delhi,"Shop 104, Near Metro Station Gate 3, Kingsway Camp, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.2059791,28.6981059,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
TCW Chaat Point,New Delhi,"36/1, Najafgarh Road, Nangloi, New Delhi",Nangloi,"Nangloi, New Delhi",77.06427559999999,28.6779685,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Circus,New Delhi,"D-14, 3rd Floor, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",77.2174773,28.5686642,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Green,Very Good,489
Aggarwal Bikaner Sweets,New Delhi,"Main Mother Dairy Road, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2798705,28.6270083,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Yo! China,New Delhi,"Shop 7, Ground Floor, Epicuria Food Mall, Nehru Place Metro Station, Nehru Place, New Delhi","Epicuria Food Mall, Nehru Place","Epicuria Food Mall, Nehru Place, New Delhi",77.25142640000001,28.551455999999998,1300,Indian Rupees(Rs.),No,Yes,No,No,3,2,Orange,Average,110
Mainland China,Noida,"Ground Floor, Plot K-1, Dharam Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32224539,28.57181745,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Yellow,Good,743
Shree Rathnam,New Delhi,"D1, First Floor, Abhishek Tower, Alaknanda, New Delhi",Alaknanda,"Alaknanda, New Delhi",77.2543449,28.525598499999997,800,Indian Rupees(Rs.),No,Yes,No,No,2,2,Red,Poor,31
Chai Garam,New Delhi,"Food Court, Ground Floor, Splendor Forum, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2866593,28.5377077,300,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,6
Green Chick Chop,New Delhi,"6, DDA Market, General Raj School, Yusuf Sarai, New Delhi",Yusuf Sarai,"Yusuf Sarai, New Delhi",77.20719190000001,28.5579587,350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,30
Establishment Ristorante,New Delhi,"96, Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",0.0,0.0,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,12
Ali Baba & 41 Dishes,Kochi,"Main Avenue, Opposite South Indian Bank, Panampilly Nagar, Kochi",Panampilly Nagar,"Panampilly Nagar, Kochi",76.29610556,9.959777778,400,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,348
Mahavrer Chap Express,New Delhi,"F-252-A, Sai Chowk, Dilshad Garden, New Delhi",Dilshad Garden,"Dilshad Garden, New Delhi",77.3182032,28.680840500000002,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Al Bake,Noida,"Shop 5, Godavari Complex, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.34035870000001,28.565417200000002,450,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,72
Cafe-18,Noida,"G-27, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32660197,28.56988852,250,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,103
Indian Fresh Meat Shop,New Delhi,"Shop 8, Murga Market, J Block, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",77.1728262,28.687261,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
BSGulati's Punjabi Swad,Noida,"G-8/3, Savitri Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32611079,28.57044385,700,Indian Rupees(Rs.),No,Yes,No,No,2,2,Orange,Average,357
Big Yellow Door,New Delhi,"2521, 2nd Floor, Kingsway Camp, Hudson Lane, GTB Nagar, New Delhi",GTB Nagar,"GTB Nagar, New Delhi",77.2040926,28.6950596,600,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,214
Ego,New Delhi,"Shop 14, Ground Floor, Omaxe Square, Jasola, New Delhi",Jasola,"Jasola, New Delhi",77.2865123,28.5391313,800,Indian Rupees(Rs.),Yes,No,No,No,2,3,Orange,Average,14
The Fatty Bao,New Delhi,"2nd Floor, Sangam Courtyard, R K Puram, New Delhi","Sangam Courtyard, RK Puram","Sangam Courtyard, RK Puram, New Delhi",77.1734996,28.571680999999998,1800,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,695
Sat Guru Dhaba,New Delhi,"18/52, Near Neel Kanth Mandir, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",77.17303390000001,28.646329499999997,350,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,43
Hello Sichuan,Gurgaon,"3rd Floor, Food Court, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",77.0802215,28.4806523,750,Indian Rupees(Rs.),No,No,No,No,2,2,Orange,Average,42
Mithaas Sweets,Noida,"Ground Floor, Ashirwad Complex, Sector 53, Noida",Sector 53,"Sector 53, Noida",77.362305,28.595562599999997,650,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,39
Angeethi Se,Noida,"Shop 105, Food Court, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",77.3648332,28.5971027,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,35
Bengali Restaurant,New Delhi,"CB, Block Ring Road, Naraina, New Delhi",Naraina,"Naraina, New Delhi",77.1358184,28.6223489,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Annapoorna Bhojanalya,New Delhi,"B-17, Om Sai Complex, New Ashok Nagar, Vasundhara Enclave, New Delhi",Vasundhara Enclave,"Vasundhara Enclave, New Delhi",77.30623809999999,28.589196100000002,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Hot & Chilly Point,New Delhi,"1/7219, Shivaji Parak Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",Shahdara,"Shahdara, New Delhi",77.2860319,28.6820472,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Chicago Pizza,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.35357370000001,28.5743001,600,Indian Rupees(Rs.),No,Yes,No,No,2,2,Red,Poor,8
Taqueria Del Sol,Athens,"334 Prince Ave, Athens, GA 30601",Athens,"Athens, Athens",-83.383605,33.960571,10,Dollar($),No,No,No,No,1,4,Green,Very Good,543
SGF - Spice Grill Flame,New Delhi,"9, Community Centre 2, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1794162,28.6961906,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,87
Keventers,New Delhi,"Ground Floor, High Street, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket","Select Citywalk Mall, Saket, New Delhi",77.21866552,28.52845965,400,Indian Rupees(Rs.),No,No,No,No,1,3,Yellow,Good,383
K2 Restaurant,Gurgaon,"3rd Floor, Plaza Mall, MG Road, Gurgaon","Plaza Mall, MG Road","Plaza Mall, MG Road, Gurgaon",77.0730853,28.4777065,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3,Orange,Average,21
Uncle Cake Shop,New Delhi,"A-795, Shastri Nagar, Ashok Vihar Phase 1, New Delhi",Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",77.1855851,28.6738532,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9
LIT Ultrabar,Noida,"B-1, 9/10, Near Sector 18 Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32541844,28.57096149,1550,Indian Rupees(Rs.),Yes,No,No,No,3,3,Yellow,Good,425
Bombay Brasserie,Chennai,"3, College Lane, Nungambakkam, Chennai",Nungambakkam,"Nungambakkam, Chennai",80.25186500000001,13.066761999999999,1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,4,Dark Green,Excellent,1753
Little Tibet,New Delhi,"House 16, Block 7, New Aruna Nagar, Majnu ka Tila, New Delhi",Majnu ka Tila,"Majnu ka Tila, New Delhi",77.2281661,28.701032300000005,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Summer House Cafe,New Delhi,"1st Floor, DDA Shopping Complex, Aurobindo Place, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",77.20380899999999,28.552520399999995,1850,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,1823
Warehouse Cafe,New Delhi,"D -19/20, 1st Floor, Inner Circle, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",77.22086292,28.63384356,1500,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,4914
Crust Stone Oven Pizza,Davenport,"2561 E 53rd Ave, Bettendorf, IA 52722",Bettendorf,"Bettendorf, Davenport",-90.4912446,41.574780100000005,25,Dollar($),No,No,No,No,2,3,Yellow,Good,136
Kahill's Steak-Fish Chophouse,Sioux City,"385 E 4th St, South Sioux City, IA 68776",South Sioux City,"South Sioux City, Sioux City",-96.40920279999999,42.485608,70,Dollar($),No,No,No,No,4,3,Yellow,Good,58
N. Iqbal Restaurant,New Delhi,"268A, Jha Basti Market, Hazrat Nizamuddin West, Nizamuddin, New Delhi",Nizamuddin,"Nizamuddin, New Delhi",77.2435238,28.591668900000002,350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,40
Riddhi Siddhi Restaurant,New Delhi,"A, Ground Floor , Near Ganpati Complex, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",Mayur Vihar Phase 1,"Mayur Vihar Phase 1, New Delhi",77.3091618,28.5903191,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
Parantha Point,New Delhi,"Shop 7, Fruit Market, Daya Nand Road, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",77.2420857,28.6448275,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
The Chocolate Room,Faridabad,"10, 2nd Floor, Crown Interiorz Mall, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad","Crown Interiorz Mall, Sector 35, Faridabad, Faridabad",77.3074031,28.469365500000002,900,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,59
Come 'n' Eat,New Delhi,"Main Market, Shakarpur, New Delhi",Shakarpur,"Shakarpur, New Delhi",77.2811812,28.6303968,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Tandoor Bar-Be-Que,New Delhi,"C-2/16, Near C-2 Bus Stop, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",77.0846413,28.621877299999998,600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,131
Wok On Fire,Surat,"G 6, Riddhi Shoppers, Opposite Star Bazaar, Pal Adajan Road, Adajan, Surat, Adajan Gam, Surat",Adajan Gam,"Adajan Gam, Surat",72.79413611,21.18660789,800,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,226
Tako Cheena by Pom Pom,Orlando,"932 North Mills Avenue, Orlando, FL 32803",Mills 50,"Mills 50, Orlando",-81.364547,28.557845,10,Dollar($),No,No,No,No,1,4,Green,Very Good,570
Oyster Bay,Mysore,"Kannada Parishath Road, 1st Stage, Vijay Nagar, Mysore",Vijay Nagar,"Vijay Nagar, Mysore",76.61820278,12.33402222,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,270
Giani,New Delhi,"Shop 93, Main Market, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",77.1683478,28.5882542,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,27
Food N Shakes,New Delhi,"E 23, Milap Nagar, Near Reliance Fresh, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.06179809999999,28.6199415,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Baba Da Dhaba,Gurgaon,Near Hanuman Mandir,Udyog Vihar,"Udyog Vihar, Gurgaon",77.07576312,28.51150832,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Crazy Bhukkhad,Gurgaon,"U-80, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",77.0924646,28.489654499999997,400,Indian Rupees(Rs.),No,Yes,No,No,1,3,Yellow,Good,54
Lily Food's,Gurgaon,"Ground Floor, Gold Souk Mall, Sushant Lok, Gurgaon",Sushant Lok,"Sushant Lok, Gurgaon",77.0791682,28.450859299999998,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
Indian By Nature,Abu Dhabi,"Shop 2-3, Tolico Building, Behind Lebanese Roastery, Near National Hospital, Najda, Abu Dhabi",Najda,"Najda, Abu Dhabi",54.37324997,24.48959102,80,Emirati Diram(AED),Yes,Yes,No,No,3,4,Green,Very Good,180
Cafe Coffee Day,New Delhi,"1, DDA Market, Satyaniketan, New Delhi",Shanti Niketan Marg,"Shanti Niketan Marg, New Delhi",77.16860229999999,28.5770825,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,29
Pizza Hut Delivery,Noida,"5-10 & 12, Parsvanath Plaza, G Block, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.328325,28.577548200000003,800,Indian Rupees(Rs.),No,Yes,No,No,2,2,Red,Poor,62
Sunita Dhaba,New Delhi,"National Highway 8, Near Shanti Place Hotel, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12792270000001,28.549415999999997,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
VarieTea,Vadodara,"83/A, Alkapuri Society, Near Baroda High School, Alkapuri, Vadodara",Alkapuri,"Alkapuri, Vadodara",0.0,0.0,400,Indian Rupees(Rs.),No,No,No,No,2,3,Yellow,Good,145
S.R. Bakers,New Delhi,"Shop 210, Munirka Village, Munirka, New Delhi",Munirka,"Munirka, New Delhi",77.17181109999999,28.5568164,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Aqua Grill - Pride Plaza Hotel,New Delhi,"Pride Plaza Hotel, 5A, Hospitality District, Aerocity, New Delhi","Pride Plaza Hotel, Aerocity","Pride Plaza Hotel, Aerocity, New Delhi",77.12289,28.552732000000002,3000,Indian Rupees(Rs.),No,No,No,No,4,0,White,Not rated,0
Shiv Restaurant,Faridabad,"122 & 123, HUDA Market, Sector 17, Faridabad",Sector 17,"Sector 17, Faridabad",77.3278324,28.4101647,400,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,20
Nanu Ki Rasoi,New Delhi,"Shop 1, Upper Ground Floor, Main IGNOU Road, Saket, New Delhi",Saket,"Saket, New Delhi",77.19907064,28.50600419,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
Mughal Chic Inn,New Delhi,"Near Petrol Pump, Hatoda Ram Park, Main, Lawrence Road, New Delhi",Lawrence Road,"Lawrence Road, New Delhi",77.15808790000001,28.686262899999996,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,23
Sakura Sushi & Grill,Cochrane,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",Cochrane,"Cochrane, Cochrane",-114.472474,51.183934,25,Dollar($),No,No,No,No,2,3,Orange,Average,6
Hotel Malabar,New Delhi,"A-1312, Main Road, Opposite  Pocket A-2, GD Colony, Mayur Vihar Phase 3, New Delhi",Mayur Vihar Phase 3,"Mayur Vihar Phase 3, New Delhi",77.33636820000001,28.612808299999998,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,24
Variety Chicken Corner,New Delhi,"Shop 1, DB Block, Shopping Complex, Hari Nagar, Near Jail Road, New Delhi",Jail Road,"Jail Road, New Delhi",77.10747509999999,28.621297600000002,450,Indian Rupees(Rs.),No,No,No,No,1,2,Orange,Average,16
Vrindavan Sweets,New Delhi,"A1, WZ 9, Opposite Chhatri Wala Park, Main Road, Subhash Nagar, New Delhi",Subhash Nagar,"Subhash Nagar, New Delhi",77.1078398,28.6361147,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
New Kovilakam Restaurant,New Delhi,"A 70/3, Gali 5, Madhu Vihar, IP Extension, New Delhi",IP Extension,"IP Extension, New Delhi",77.30450468,28.63570449,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
Giani,New Delhi,"A/2, Prahlad Market, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",Karol Bagh,"Karol Bagh, New Delhi",77.19036754,28.65432847,400,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,39
Bleu Cafe,Valdosta,"125 N Patterson St, Valdosta, GA 31601",Valdosta,"Valdosta, Valdosta",-83.279,30.8308,25,Dollar($),No,No,No,No,2,3,Yellow,Good,185
Noida Cakes Online,Noida,"Sector 47, Noida",Sector 47,"Sector 47, Noida",77.3636066,28.559394300000005,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9
China Town,Noida,"Near Metlife, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.40272309999999,28.500375,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
Masti Curry,New Delhi,"Unit No- 2, F234, Vikaspuri, New Delhi",Vikaspuri,"Vikaspuri, New Delhi",77.071162,28.642912899999995,350,Indian Rupees(Rs.),No,Yes,No,No,1,2,Orange,Average,31
Rock Cafe,Faridabad,"Near Anandvan, Opposite NHPC Society, Suraj Kund Road, Suraj Kund, Faridabad",Suraj Kund,"Suraj Kund, Faridabad",77.28699759999999,28.472773800000002,550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,8
Keventers,New Delhi,"Food Court, Moments Mall, Patel Road, Near Kirti Nagar Metro Station, Kirti Nagar, New Delhi","Moments Mall, Kirti Nagar","Moments Mall, Kirti Nagar, New Delhi",77.1467208,28.6568576,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11
Biryani Blues,Noida,"Food Court, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.3536634,28.574308600000002,1000,Indian Rupees(Rs.),No,No,No,No,3,3,Yellow,Good,18
Adyar Ananda Bhavan,New Delhi,"S-18, Main Market, Green Park, New Delhi",Green Park,"Green Park, New Delhi",77.20253170000001,28.5572354,500,Indian Rupees(Rs.),No,Yes,No,No,2,3,Yellow,Good,368
Kasur Khyon,New Delhi,"34/6, Community Centre, East of Kailash, New Delhi",East of Kailash,"East of Kailash, New Delhi",77.24604529999999,28.5590781,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
